,County Name,hispanic,his_total,black,black_total,white,white_total,asian,asian_total,State
27048,Grundy,109,0.007963179427235534,69,0.005040911747516073,13401,0.9790327293980129,31,0.002264757451782583,TN
27059,Hamblen,6681,0.10666730529744228,2738,0.04371427659098892,57760,0.9221828399910592,488,0.00779129546252834,TN
27070,Hamilton,15079,0.04470580561765107,68689,0.2036472632184385,255021,0.756079266159493,6068,0.017990239968692003,TN
27081,Hancock,24,0.003513394817742644,50,0.007319572536963841,6673,0.9768701507831943,8,0.0011711316059142146,TN
27092,Hardeman,388,0.01427835430926621,11234,0.41340987708839333,15409,0.5670493854419666,145,0.00533598292485464,TN
27103,Hardin,521,0.020019212295869355,902,0.034658981748318926,24553,0.9434390009606148,111,0.004265129682997118,TN
27114,Hawkins,726,0.012770897832817337,770,0.013544891640866873,55091,0.9690930199831128,295,0.005189276667604841,TN
27125,Haywood,699,0.037256156060121524,9467,0.504583733077497,8992,0.47926660270760046,46,0.002451764204242618,TN
27136,Henderson,540,0.019458057076967426,2195,0.07909339867396945,24932,0.8983857019313923,83,0.002990775439607956,TN
27147,Henry,586,0.018114934001051037,2610,0.0806825558749884,29027,0.897307490185168,109,0.003369501375622121,TN
27158,Hickman,471,0.019100531246198142,1126,0.04566284115333144,23036,0.9341822458331643,67,0.00271706070805791,TN
27169,Houston,131,0.01552868658131816,199,0.023589378852536747,8052,0.9544807965860598,32,0.003793266951161688,TN
27180,Humphreys,287,0.015470030185424753,480,0.0258732212160414,17743,0.9563928417421302,46,0.002479517033203967,TN
27191,Jackson,159,0.013643384245752531,61,0.005234254333276129,11421,0.980006864595847,19,0.0016303415136433843,TN
27202,Jefferson,1659,0.03225304741722884,1099,0.021365942803818264,49299,0.9584345898866574,228,0.004432606878317165,TN
27213,Johnson,266,0.01456895607404973,397,0.02174389308796144,17628,0.9654945777193559,41,0.0022455909738196955,TN
27224,Knox,15151,0.034982036812988906,38757,0.08948576336618118,376366,0.8689887972514938,8268,0.019089926761916197,TN
27235,Lake,140,0.017889087656529516,2139,0.2733197035522617,5485,0.7008688985433171,25,0.0031944799386659853,TN
27246,Lauderdale,566,0.020379505274907284,9763,0.35152846289561807,17391,0.6261837035970187,78,0.0028084830590861627,TN
27257,Lawrence,700,0.016670238860708248,664,0.015812912290728967,40434,0.9629206258483961,121,0.00288156986020814,TN
27268,Lewis,223,0.01831923108518853,204,0.01675839973712314,11728,0.9634436868479421,48,0.003943152879323092,TN
27279,Lincoln,893,0.026705344059331917,2309,0.06905110798767906,30236,0.9042136427524746,126,0.0037680552648105504,TN
27290,Loudon,3403,0.06984094407388404,580,0.011903540277065161,47074,0.9661159569009748,295,0.006054386865059005,TN
27301,McMinn,1513,0.028964698675243126,2094,0.04008729611762003,48573,0.9298759476223294,388,0.0074278275518799295,TN
27312,McNairy,387,0.014822475008617718,1554,0.059519705848557966,24110,0.9234363629399824,53,0.0020299513577693514,TN
27323,Macon,913,0.040952722705660714,124,0.005562034628151072,21787,0.9772584551897372,47,0.002108190544541132,TN
27334,Madison,3345,0.03399562985924082,35895,0.36480512221149447,59997,0.6097565933228315,929,0.009441536663448345,TN
27345,Marion,382,0.013513035480561746,1024,0.03622342495312887,26705,0.9446743782942446,108,0.0038204393505253103,TN
27356,Marshall,1386,0.04517012123582323,2044,0.0666145222265676,27886,0.9088124103767435,140,0.004562638508669013,TN
27367,Maury,3931,0.04844653134666815,10274,0.12661909515534686,68618,0.8456637211767171,503,0.006199085542450795,TN
27378,Meigs,160,0.01360312871960551,135,0.01147763985716715,11408,0.9699030777078728,29,0.0024655670804284986,TN
27389,Monroe,1442,0.03232604017216643,1005,0.022529591104734577,42499,0.9527214849354376,153,0.003429878048780488,TN
27400,Montgomery,13874,0.08005446981368324,34042,0.19642599548777603,126670,0.730899502039733,3788,0.02185716676187344,TN
27411,Moore,73,0.011472575829011473,157,0.024673895961024674,6086,0.9564670752789565,23,0.003614647179003615,TN
27422,Morgan,179,0.008137103373033912,847,0.038503500318210745,20831,0.9469497227020638,45,0.0020456405127738885,TN
27433,Obion,986,0.031007264379383,3392,0.10667002106984497,27889,0.8770401584955502,80,0.0025158023837227586,TN
27444,Overton,198,0.008964955175224124,110,0.004980530652902291,21655,0.9804853753509011,49,0.0022186000181110208,TN
27455,Perry,136,0.01713925645872716,141,0.01776937618147448,7618,0.9600504095778198,15,0.001890359168241966,TN
27466,Pickett,66,0.013040901007705987,43,0.008496344595929657,4960,0.9800434696700256,7,0.0013831258644536654,TN
27477,Polk,214,0.012720680021399275,83,0.004933721690542709,16471,0.9790762646376984,32,0.0019021577602092374,TN
27488,Putnam,3864,0.05324954522903919,1528,0.02105727357918527,68620,0.9456479797144589,866,0.01193429248663249,TN
27499,Rhea,1188,0.03730921424533635,652,0.02047610074744049,30467,0.9568180390678978,131,0.004114063186985742,TN
