,state,county,candidate,party,votes,won,total_votes,percent,State
2573,North Carolina,Sampson County,Donald Trump,REP,17411,True,28618,0.608393318890209,NC
2574,North Carolina,Scotland County,Donald Trump,REP,7473,True,14775,0.5057868020304569,NC
2575,North Carolina,Stanly County,Donald Trump,REP,25458,True,33939,0.7501104923539291,NC
2576,North Carolina,Stokes County,Donald Trump,REP,20143,True,25702,0.7837133297019687,NC
2577,North Carolina,Surry County,Donald Trump,REP,27538,True,36638,0.7516239969430646,NC
2578,North Carolina,Swain County,Donald Trump,REP,4161,True,7068,0.5887096774193549,NC
2579,North Carolina,Transylvania County,Donald Trump,REP,11636,True,20404,0.5702803371887865,NC
2580,North Carolina,Tyrrell County,Donald Trump,REP,1044,True,1817,0.5745734727572922,NC
2581,North Carolina,Union County,Donald Trump,REP,80382,True,131011,0.6135515338406698,NC
2582,North Carolina,Vance County,Donald Trump,REP,8391,False,20999,0.39959045668841375,NC
2583,North Carolina,Wake County,Donald Trump,REP,226197,False,631830,0.35800294382982767,NC
2584,North Carolina,Warren County,Donald Trump,REP,3752,False,10293,0.36451957641115323,NC
2585,North Carolina,Washington County,Donald Trump,REP,2781,False,6205,0.44818694601128123,NC
2586,North Carolina,Watauga County,Donald Trump,REP,14451,False,32220,0.4485102420856611,NC
2587,North Carolina,Wayne County,Donald Trump,REP,30709,True,55537,0.5529466841925204,NC
2588,North Carolina,Wilkes County,Donald Trump,REP,27591,True,35464,0.7780002255808708,NC
2589,North Carolina,Wilson County,Donald Trump,REP,19581,False,40735,0.48069227936663805,NC
2590,North Carolina,Yadkin County,Donald Trump,REP,15933,True,19923,0.7997289564824575,NC
2591,North Carolina,Yancey County,Donald Trump,REP,7516,True,11352,0.6620859760394644,NC
2592,North Dakota,Adams County,Donald Trump,REP,981,True,1269,0.7730496453900709,ND
2593,North Dakota,Barnes County,Donald Trump,REP,3568,True,5565,0.6411500449236298,ND
2594,North Dakota,Benson County,Donald Trump,REP,1094,True,1961,0.5578786333503315,ND
2595,North Dakota,Billings County,Donald Trump,REP,541,True,635,0.8519685039370078,ND
2596,North Dakota,Bottineau County,Donald Trump,REP,2575,True,3471,0.7418611351195621,ND
2597,North Dakota,Bowman County,Donald Trump,REP,1395,True,1657,0.8418829209414604,ND
2598,North Dakota,Burke County,Donald Trump,REP,994,True,1155,0.8606060606060606,ND
2599,North Dakota,Burleigh County,Donald Trump,REP,34744,True,50753,0.6845703702244202,ND
2600,North Dakota,Cass County,Donald Trump,REP,42619,True,86053,0.49526454626799765,ND
2601,North Dakota,Cavalier County,Donald Trump,REP,1499,True,2020,0.7420792079207921,ND
2602,North Dakota,Dickey County,Donald Trump,REP,1742,True,2424,0.7186468646864687,ND
2603,North Dakota,Divide County,Donald Trump,REP,904,True,1202,0.7520798668885191,ND
2604,North Dakota,Dunn County,Donald Trump,REP,1951,True,2338,0.8344739093242087,ND
2605,North Dakota,Eddy County,Donald Trump,REP,854,True,1261,0.6772402854877082,ND
2606,North Dakota,Emmons County,Donald Trump,REP,1738,True,2009,0.8651070184171229,ND
2607,North Dakota,Foster County,Donald Trump,REP,1362,True,1778,0.766029246344207,ND
2608,North Dakota,Golden Valley County,Donald Trump,REP,871,True,1026,0.8489278752436648,ND
2609,North Dakota,Grand Forks County,Donald Trump,REP,16987,True,30970,0.5484985469809494,ND
2610,North Dakota,Grant County,Donald Trump,REP,1145,True,1381,0.8291093410572049,ND
2611,North Dakota,Griggs County,Donald Trump,REP,907,True,1250,0.7256,ND
2612,North Dakota,Hettinger County,Donald Trump,REP,1091,True,1312,0.8315548780487805,ND
2613,North Dakota,Kidder County,Donald Trump,REP,1215,True,1460,0.8321917808219178,ND
2614,North Dakota,LaMoure County,Donald Trump,REP,1645,True,2219,0.7413249211356467,ND
2615,North Dakota,Logan County,Donald Trump,REP,930,True,1076,0.8643122676579925,ND
2616,North Dakota,McHenry County,Donald Trump,REP,2364,True,3003,0.7872127872127872,ND
2617,North Dakota,McIntosh County,Donald Trump,REP,1153,True,1455,0.7924398625429553,ND
2618,North Dakota,McKenzie County,Donald Trump,REP,4482,True,5419,0.8270898689795165,ND
2619,North Dakota,McLean County,Donald Trump,REP,4198,True,5536,0.7583092485549133,ND
2620,North Dakota,Mercer County,Donald Trump,REP,3856,True,4675,0.824812834224599,ND
2621,North Dakota,Morton County,Donald Trump,REP,12243,True,16619,0.7366869246043685,ND
2622,North Dakota,Mountrail County,Donald Trump,REP,2824,True,4165,0.678031212484994,ND
2623,North Dakota,Nelson County,Donald Trump,REP,1141,True,1777,0.6420934158694429,ND
2624,North Dakota,Oliver County,Donald Trump,REP,918,True,1066,0.8611632270168855,ND
2625,North Dakota,Pembina County,Donald Trump,REP,2460,True,3331,0.7385169618733113,ND
2626,North Dakota,Pierce County,Donald Trump,REP,1585,True,2128,0.7448308270676691,ND
2627,North Dakota,Ramsey County,Donald Trump,REP,3577,True,5372,0.6658600148920327,ND
2628,North Dakota,Ransom County,Donald Trump,REP,1418,True,2454,0.5778321108394459,ND
2629,North Dakota,Renville County,Donald Trump,REP,1065,True,1319,0.8074298711144806,ND
2630,North Dakota,Richland County,Donald Trump,REP,5072,True,7812,0.6492575524833589,ND
2631,North Dakota,Rolette County,Donald Trump,REP,1257,False,3804,0.3304416403785489,ND
2632,North Dakota,Sargent County,Donald Trump,REP,1266,True,2070,0.6115942028985507,ND
2633,North Dakota,Sheridan County,Donald Trump,REP,688,True,812,0.8472906403940886,ND
2634,North Dakota,Sioux County,Donald Trump,REP,258,False,1186,0.2175379426644182,ND
2635,North Dakota,Slope County,Donald Trump,REP,380,True,427,0.8899297423887588,ND
2636,North Dakota,Stark County,Donald Trump,REP,12110,True,15050,0.8046511627906977,ND
2637,North Dakota,Steele County,Donald Trump,REP,652,True,1088,0.5992647058823529,ND
2638,North Dakota,Stutsman County,Donald Trump,REP,6994,True,9959,0.7022793453157947,ND
2639,North Dakota,Towner County,Donald Trump,REP,830,True,1174,0.706984667802385,ND
2640,North Dakota,Traill County,Donald Trump,REP,2522,True,4136,0.6097678916827853,ND
2641,North Dakota,Walsh County,Donald Trump,REP,3324,True,4783,0.6949613213464353,ND
2642,North Dakota,Ward County,Donald Trump,REP,19974,True,28246,0.7071443744246974,ND
2643,North Dakota,Wells County,Donald Trump,REP,1893,True,2374,0.7973883740522325,ND
2644,North Dakota,Williams County,Donald Trump,REP,11739,True,14334,0.8189619087484303,ND
2645,Ohio,Adams County,Donald Trump,REP,9870,True,12145,0.8126801152737753,OH
2646,Ohio,Allen County,Donald Trump,REP,32052,True,46362,0.6913420473663776,OH
2647,Ohio,Ashland County,Donald Trump,REP,19002,True,25883,0.73414982807248,OH
2648,Ohio,Ashtabula County,Donald Trump,REP,26890,True,44237,0.6078621968035807,OH
2649,Ohio,Athens County,Donald Trump,REP,10862,False,26120,0.41584992343032157,OH
2650,Ohio,Auglaize County,Donald Trump,REP,20451,True,25396,0.8052842967396441,OH
2651,Ohio,Belmont County,Donald Trump,REP,23560,True,33141,0.7109019039859992,OH
2652,Ohio,Brown County,Donald Trump,REP,16480,True,21139,0.7796016840910166,OH
2653,Ohio,Butler County,Donald Trump,REP,114392,True,186675,0.6127869291549485,OH
2654,Ohio,Carroll County,Donald Trump,REP,10745,True,14233,0.7549357127801588,OH
2655,Ohio,Champaign County,Donald Trump,REP,14589,True,20003,0.7293405989101635,OH
2656,Ohio,Clark County,Donald Trump,REP,39032,True,64351,0.6065484607853802,OH
2657,Ohio,Clermont County,Donald Trump,REP,74570,True,110710,0.6735615572215699,OH
2658,Ohio,Clinton County,Donald Trump,REP,15488,True,20563,0.7531974906385255,OH
2659,Ohio,Columbiana County,Donald Trump,REP,35726,True,49960,0.7150920736589271,OH
2660,Ohio,Coshocton County,Donald Trump,REP,11982,True,16348,0.7329336921947639,OH
2661,Ohio,Crawford County,Donald Trump,REP,15043,True,20222,0.7438927900306597,OH
2662,Ohio,Cuyahoga County,Donald Trump,REP,202699,False,627160,0.3232014159066267,OH
2663,Ohio,Darke County,Donald Trump,REP,22003,True,27160,0.8101251840942563,OH
2664,Ohio,Defiance County,Donald Trump,REP,12778,True,19032,0.6713955443463641,OH
2665,Ohio,Delaware County,Donald Trump,REP,66356,True,126318,0.525309140423376,OH
2666,Ohio,Erie County,Donald Trump,REP,21724,True,39523,0.5496546314804038,OH
2667,Ohio,Fairfield County,Donald Trump,REP,49714,True,81564,0.6095090971507038,OH
2668,Ohio,Fayette County,Donald Trump,REP,9220,True,12305,0.749288906948395,OH
2669,Ohio,Franklin County,Donald Trump,REP,211237,False,632532,0.3339546457728621,OH
2670,Ohio,Fulton County,Donald Trump,REP,15731,True,22801,0.6899258804438402,OH
2671,Ohio,Gallia County,Donald Trump,REP,10645,True,13799,0.7714327125153997,OH
2672,Ohio,Geauga County,Donald Trump,REP,33581,True,55381,0.6063631931528863,OH
2673,Ohio,Greene County,Donald Trump,REP,52072,True,88643,0.5874349920467493,OH
2674,Ohio,Guernsey County,Donald Trump,REP,13407,True,18264,0.7340670170827858,OH
2675,Ohio,Hamilton County,Donald Trump,REP,177886,False,430929,0.41279653956916335,OH
2676,Ohio,Hancock County,Donald Trump,REP,25796,True,37999,0.6788599699992105,OH
2677,Ohio,Hardin County,Donald Trump,REP,9949,True,13247,0.7510379708613271,OH
2678,Ohio,Harrison County,Donald Trump,REP,5668,True,7500,0.7557333333333334,OH
2679,Ohio,Henry County,Donald Trump,REP,10479,True,14788,0.7086150933189073,OH
2680,Ohio,Highland County,Donald Trump,REP,15369,True,19303,0.796197482256644,OH
2681,Ohio,Hocking County,Donald Trump,REP,9554,True,13786,0.6930219062817351,OH
2682,Ohio,Holmes County,Donald Trump,REP,10796,True,12978,0.8318693173062105,OH
2683,Ohio,Huron County,Donald Trump,REP,18537,True,26628,0.6961469130238847,OH
2684,Ohio,Jackson County,Donald Trump,REP,10804,True,14160,0.7629943502824859,OH
2685,Ohio,Jefferson County,Donald Trump,REP,22828,True,33370,0.6840875037458796,OH
2686,Ohio,Knox County,Donald Trump,REP,22340,True,31459,0.7101306462379605,OH
2687,Ohio,Lake County,Donald Trump,REP,73278,True,130782,0.56030646419232,OH
2688,Ohio,Lawrence County,Donald Trump,REP,19759,True,27427,0.7204214824807671,OH
2689,Ohio,Licking County,Donald Trump,REP,59514,True,94396,0.6304716301538201,OH
2690,Ohio,Logan County,Donald Trump,REP,17625,True,22985,0.7668044376767457,OH
2691,Ohio,Lorain County,Donald Trump,REP,76719,True,151988,0.5047701134300077,OH
2692,Ohio,Lucas County,Donald Trump,REP,81763,False,200559,0.4076755468465639,OH
2693,Ohio,Madison County,Donald Trump,REP,13445,True,19309,0.6963074214097054,OH
2694,Ohio,Mahoning County,Donald Trump,REP,58601,True,116565,0.5027323810749368,OH
2695,Ohio,Marion County,Donald Trump,REP,18526,True,27126,0.68296099682961,OH
2696,Ohio,Medina County,Donald Trump,REP,64598,True,106041,0.6091794683188578,OH
2697,Ohio,Meigs County,Donald Trump,REP,8163,True,10764,0.7583612040133779,OH
2698,Ohio,Mercer County,Donald Trump,REP,19145,True,23426,0.8172543327926236,OH
2699,Ohio,Miami County,Donald Trump,REP,41371,True,58077,0.7123474008643698,OH
2700,Ohio,Monroe County,Donald Trump,REP,5392,True,7066,0.7630908576280782,OH
2701,Ohio,Montgomery County,Donald Trump,REP,129034,False,269164,0.4793880310888529,OH
2702,Ohio,Morgan County,Donald Trump,REP,5041,True,6856,0.7352683780630105,OH
2703,Ohio,Morrow County,Donald Trump,REP,13784,True,18088,0.7620521892967713,OH
2704,Ohio,Muskingum County,Donald Trump,REP,27334,True,39693,0.6886352757413146,OH
2705,Ohio,Noble County,Donald Trump,REP,5024,True,6221,0.8075872046294807,OH
2706,Ohio,Ottawa County,Donald Trump,REP,14628,True,24046,0.6083340264493055,OH
2707,Ohio,Paulding County,Donald Trump,REP,6927,True,9280,0.7464439655172413,OH
2708,Ohio,Perry County,Donald Trump,REP,11959,True,16179,0.7391680573583039,OH
2709,Ohio,Pickaway County,Donald Trump,REP,20593,True,28314,0.7273080454898637,OH
2710,Ohio,Pike County,Donald Trump,REP,8872,True,12063,0.7354721047832214,OH
2711,Ohio,Portage County,Donald Trump,REP,45990,True,83022,0.5539495555394955,OH
2712,Ohio,Preble County,Donald Trump,REP,16697,True,21437,0.778886971124691,OH
2713,Ohio,Putnam County,Donald Trump,REP,16218,True,19671,0.8244624065883789,OH
2714,Ohio,Richland County,Donald Trump,REP,41472,True,59975,0.6914881200500208,OH
2715,Ohio,Ross County,Donald Trump,REP,22278,True,33365,0.6677056796043759,OH
2716,Ohio,Sandusky County,Donald Trump,REP,18487,True,29490,0.626890471346219,OH
2717,Ohio,Scioto County,Donald Trump,REP,22609,True,32051,0.7054070075816667,OH
2718,Ohio,Seneca County,Donald Trump,REP,16739,True,25322,0.6610457309849143,OH
2719,Ohio,Shelby County,Donald Trump,REP,19988,True,24785,0.8064555174500706,OH
2720,Ohio,Stark County,Donald Trump,REP,111097,True,190093,0.5844349870852688,OH
2721,Ohio,Summit County,Donald Trump,REP,124833,False,281280,0.4438033276450512,OH
2722,Ohio,Trumbull County,Donald Trump,REP,55194,True,101152,0.5456540651692502,OH
2723,Ohio,Tuscarawas County,Donald Trump,REP,30458,True,44087,0.6908612516161227,OH
2724,Ohio,Union County,Donald Trump,REP,21669,True,33535,0.6461607275980319,OH
2725,Ohio,Van Wert County,Donald Trump,REP,11470,True,14767,0.7767319022143969,OH
2726,Ohio,Vinton County,Donald Trump,REP,4525,True,5902,0.7666892578786851,OH
2727,Ohio,Warren County,Donald Trump,REP,87988,True,136441,0.6448794717130482,OH
2728,Ohio,Washington County,Donald Trump,REP,21798,True,31382,0.6946020011471544,OH
2729,Ohio,Wayne County,Donald Trump,REP,36759,True,54280,0.677210759027266,OH
2730,Ohio,Williams County,Donald Trump,REP,13218,True,18290,0.7226899945325315,OH
2731,Ohio,Wood County,Donald Trump,REP,35757,True,67651,0.5285509452927525,OH
2732,Ohio,Wyandot County,Donald Trump,REP,8248,True,11122,0.7415932386261463,OH
2733,Oklahoma,Adair County,Donald Trump,REP,5585,True,7108,0.7857343837929094,OK
2734,Oklahoma,Alfalfa County,Donald Trump,REP,1978,True,2262,0.874447391688771,OK
2735,Oklahoma,Atoka County,Donald Trump,REP,4557,True,5389,0.8456114306921507,OK
2736,Oklahoma,Beaver County,Donald Trump,REP,1968,True,2178,0.9035812672176309,OK
2737,Oklahoma,Beckham County,Donald Trump,REP,6767,True,7948,0.8514091595369905,OK
2738,Oklahoma,Blaine County,Donald Trump,REP,3136,True,3901,0.803896436811074,OK
2739,Oklahoma,Bryan County,Donald Trump,REP,12344,True,15976,0.7726589884827241,OK
2740,Oklahoma,Caddo County,Donald Trump,REP,7013,True,9859,0.7113297494674916,OK
2741,Oklahoma,Canadian County,Donald Trump,REP,43550,True,61940,0.7030997739748144,OK
2742,Oklahoma,Carter County,Donald Trump,REP,14699,True,19479,0.7546075260536989,OK
2743,Oklahoma,Cherokee County,Donald Trump,REP,11223,True,17714,0.6335666704301682,OK
2744,Oklahoma,Choctaw County,Donald Trump,REP,4698,True,5832,0.8055555555555556,OK
2745,Oklahoma,Cimarron County,Donald Trump,REP,970,True,1054,0.920303605313093,OK
2746,Oklahoma,Cleveland County,Donald Trump,REP,66677,True,119778,0.5566715089582394,OK
2747,Oklahoma,Coal County,Donald Trump,REP,2091,True,2524,0.8284469096671949,OK
2748,Oklahoma,Comanche County,Donald Trump,REP,20905,True,35631,0.5867082035306335,OK
2749,Oklahoma,Cotton County,Donald Trump,REP,2117,True,2572,0.823094867807154,OK
2750,Oklahoma,Craig County,Donald Trump,REP,4686,True,6032,0.7768567639257294,OK
2751,Oklahoma,Creek County,Donald Trump,REP,23294,True,30505,0.763612522537289,OK
2752,Oklahoma,Custer County,Donald Trump,REP,8060,True,10691,0.7539051538677393,OK
2753,Oklahoma,Delaware County,Donald Trump,REP,13557,True,17245,0.7861409104088142,OK
2754,Oklahoma,Dewey County,Donald Trump,REP,2124,True,2359,0.9003815175922001,OK
2755,Oklahoma,Ellis County,Donald Trump,REP,1688,True,1873,0.9012279765082755,OK
2756,Oklahoma,Garfield County,Donald Trump,REP,16970,True,22430,0.7565760142666073,OK
2757,Oklahoma,Garvin County,Donald Trump,REP,8878,True,10922,0.8128547885002747,OK
2758,Oklahoma,Grady County,Donald Trump,REP,18538,True,23101,0.8024760832864378,OK
2759,Oklahoma,Grant County,Donald Trump,REP,1916,True,2226,0.8607367475292004,OK
2760,Oklahoma,Greer County,Donald Trump,REP,1605,True,1973,0.8134820070957932,OK
2761,Oklahoma,Harmon County,Donald Trump,REP,747,True,933,0.8006430868167203,OK
2762,Oklahoma,Harper County,Donald Trump,REP,1327,True,1487,0.8924008069939475,OK
2763,Oklahoma,Haskell County,Donald Trump,REP,4165,True,5014,0.8306741124850419,OK
2764,Oklahoma,Hughes County,Donald Trump,REP,3875,True,4857,0.7978175828700844,OK
2765,Oklahoma,Jackson County,Donald Trump,REP,6392,True,8221,0.7775209828488019,OK
2766,Oklahoma,Jefferson County,Donald Trump,REP,2026,True,2385,0.8494758909853249,OK
2767,Oklahoma,Johnston County,Donald Trump,REP,3441,True,4251,0.8094565984474241,OK
2768,Oklahoma,Kay County,Donald Trump,REP,12834,True,17249,0.7440431329352426,OK
2769,Oklahoma,Kingfisher County,Donald Trump,REP,5521,True,6465,0.8539829853054911,OK
2770,Oklahoma,Kiowa County,Donald Trump,REP,2673,True,3427,0.7799824919754887,OK
2771,Oklahoma,Latimer County,Donald Trump,REP,3437,True,4249,0.8088962108731467,OK
2772,Oklahoma,Le Flore County,Donald Trump,REP,15213,True,18805,0.8089869715501197,OK
2773,Oklahoma,Lincoln County,Donald Trump,REP,12013,True,14888,0.8068914562063407,OK
2774,Oklahoma,Logan County,Donald Trump,REP,15608,True,21574,0.7234634282006118,OK
2775,Oklahoma,Love County,Donald Trump,REP,3305,True,4076,0.8108439646712463,OK
2776,Oklahoma,McClain County,Donald Trump,REP,15295,True,19236,0.7951237263464338,OK
2777,Oklahoma,McCurtain County,Donald Trump,REP,9485,True,11467,0.8271561873201361,OK
2778,Oklahoma,McIntosh County,Donald Trump,REP,6172,True,8335,0.740491901619676,OK
2779,Oklahoma,Major County,Donald Trump,REP,3084,True,3467,0.8895298528987597,OK
2780,Oklahoma,Marshall County,Donald Trump,REP,4891,True,6064,0.8065633245382586,OK
2781,Oklahoma,Mayes County,Donald Trump,REP,12749,True,16626,0.766811018886082,OK
2782,Oklahoma,Murray County,Donald Trump,REP,4612,True,5894,0.7824906684764167,OK
2783,Oklahoma,Muskogee County,Donald Trump,REP,16526,True,25081,0.6589051473226746,OK
2784,Oklahoma,Noble County,Donald Trump,REP,3821,True,4938,0.7737950587282301,OK
2785,Oklahoma,Nowata County,Donald Trump,REP,3610,True,4391,0.8221361876565703,OK
2786,Oklahoma,Okfuskee County,Donald Trump,REP,3058,True,4038,0.7573055968301139,OK
2787,Oklahoma,Oklahoma County,Donald Trump,REP,145050,True,294740,0.4921286557644025,OK
2788,Oklahoma,Okmulgee County,Donald Trump,REP,9668,True,14313,0.6754698525815692,OK
2789,Oklahoma,Osage County,Donald Trump,REP,14121,True,20538,0.6875547765118317,OK
2790,Oklahoma,Ottawa County,Donald Trump,REP,8545,True,11438,0.7470711662878126,OK
2791,Oklahoma,Pawnee County,Donald Trump,REP,5267,True,6786,0.7761567933981727,OK
2792,Oklahoma,Payne County,Donald Trump,REP,17813,True,29643,0.6009175859393449,OK
2793,Oklahoma,Pittsburg County,Donald Trump,REP,13851,True,17924,0.7727627761660344,OK
2794,Oklahoma,Pontotoc County,Donald Trump,REP,10805,True,15320,0.7052872062663186,OK
2795,Oklahoma,Pottawatomie County,Donald Trump,REP,20240,True,28185,0.7181124711726096,OK
2796,Oklahoma,Pushmataha County,Donald Trump,REP,4016,True,4739,0.8474361679679258,OK
2797,Oklahoma,Roger Mills County,Donald Trump,REP,1629,True,1834,0.8882224645583424,OK
2798,Oklahoma,Rogers County,Donald Trump,REP,34031,True,44553,0.7638318407290193,OK
2799,Oklahoma,Seminole County,Donald Trump,REP,6011,True,8337,0.7210027587861341,OK
2800,Oklahoma,Sequoyah County,Donald Trump,REP,12113,True,15386,0.7872741453269205,OK
2801,Oklahoma,Stephens County,Donald Trump,REP,15560,True,19057,0.8164978747966627,OK
2802,Oklahoma,Texas County,Donald Trump,REP,4505,True,5521,0.8159753667813802,OK
2803,Oklahoma,Tillman County,Donald Trump,REP,2076,True,2708,0.7666174298375185,OK
2804,Oklahoma,Tulsa County,Donald Trump,REP,150574,True,266678,0.5646285032886103,OK
2805,Oklahoma,Wagoner County,Donald Trump,REP,26165,True,35338,0.7404210764615994,OK
2806,Oklahoma,Washington County,Donald Trump,REP,17076,True,23501,0.7266073784094293,OK
2807,Oklahoma,Washita County,Donald Trump,REP,4086,True,4777,0.855348545111995,OK
2808,Oklahoma,Woods County,Donald Trump,REP,2993,True,3678,0.813757476889614,OK
2809,Oklahoma,Woodward County,Donald Trump,REP,6611,True,7785,0.8491971740526654,OK
2810,Oregon,Baker County,Donald Trump,REP,7352,True,9932,0.7402335884011276,OR
2811,Oregon,Benton County,Donald Trump,REP,14853,False,52719,0.2817390314687304,OR
2812,Oregon,Clackamas County,Donald Trump,REP,110476,False,255664,0.4321140246573628,OR
2813,Oregon,Clatsop County,Donald Trump,REP,10218,False,23764,0.4299781181619256,OR
2814,Oregon,Columbia County,Donald Trump,REP,16779,True,31518,0.5323624595469255,OR
2815,Oregon,Coos County,Donald Trump,REP,21488,True,36484,0.5889705076197785,OR
2816,Oregon,Crook County,Donald Trump,REP,11103,True,15165,0.7321463897131553,OR
2817,Oregon,Curry County,Donald Trump,REP,8484,True,14925,0.5684422110552764,OR
2818,Oregon,Deschutes County,Donald Trump,REP,54183,False,121732,0.44510071304176385,OR
2819,Oregon,Douglas County,Donald Trump,REP,42513,True,63107,0.6736653620042151,OR
2820,Oregon,Gilliam County,Donald Trump,REP,834,True,1178,0.7079796264855688,OR
2821,Oregon,Grant County,Donald Trump,REP,3545,True,4596,0.7713228894691035,OR
2822,Oregon,Harney County,Donald Trump,REP,3475,True,4481,0.7754965409506807,OR
2823,Oregon,Hood River County,Donald Trump,REP,3955,False,13090,0.30213903743315507,OR
2824,Oregon,Jackson County,Donald Trump,REP,63814,True,126325,0.5051573322778548,OR
2825,Oregon,Jefferson County,Donald Trump,REP,7044,True,11666,0.6038059317675296,OR
2826,Oregon,Josephine County,Donald Trump,REP,31732,True,51592,0.6150565979221585,OR
2827,Oregon,Klamath County,Donald Trump,REP,25048,True,36331,0.6894387712972393,OR
2828,Oregon,Lake County,Donald Trump,REP,3470,True,4363,0.7953243181297273,OR
2829,Oregon,Lane County,Donald Trump,REP,80144,False,221585,0.3616851321163436,OR
2830,Oregon,Lincoln County,Donald Trump,REP,12460,False,30726,0.4055197552561349,OR
2831,Oregon,Linn County,Donald Trump,REP,43486,True,72640,0.5986508810572687,OR
2832,Oregon,Malheur County,Donald Trump,REP,8187,True,11804,0.6935784479837344,OR
2833,Oregon,Marion County,Donald Trump,REP,79000,False,165530,0.4772548782698,OR
2834,Oregon,Morrow County,Donald Trump,REP,3586,True,5118,0.7006643220007815,OR
2835,Oregon,Multnomah County,Donald Trump,REP,82583,False,462068,0.17872477643983137,OR
2836,Oregon,Polk County,Donald Trump,REP,23732,True,48291,0.49143732786647615,OR
2837,Oregon,Sherman County,Donald Trump,REP,921,True,1208,0.7624172185430463,OR
2838,Oregon,Tillamook County,Donald Trump,REP,8354,True,16888,0.49467077214590244,OR
2839,Oregon,Umatilla County,Donald Trump,REP,21002,True,32539,0.6454408555886783,OR
2840,Oregon,Union County,Donald Trump,REP,10298,True,14944,0.6891059957173448,OR
2841,Oregon,Wallowa County,Donald Trump,REP,3404,True,5149,0.6610992425713731,OR
2842,Oregon,Wasco County,Donald Trump,REP,7035,True,14130,0.4978768577494692,OR
2843,Oregon,Washington County,Donald Trump,REP,98916,False,319769,0.30933580178191133,OR
2844,Oregon,Wheeler County,Donald Trump,REP,711,True,965,0.7367875647668394,OR
2845,Oregon,Yamhill County,Donald Trump,REP,29551,True,58923,0.5015189314868558,OR
2846,Pennsylvania,Adams County,Donald Trump,REP,37567,True,56635,0.6633177363820959,PA
2847,Pennsylvania,Allegheny County,Donald Trump,REP,282324,False,722493,0.39076364753706955,PA
2848,Pennsylvania,Armstrong County,Donald Trump,REP,27479,True,36356,0.755831224557157,PA
2849,Pennsylvania,Beaver County,Donald Trump,REP,54108,True,93083,0.58128766799523,PA
2850,Pennsylvania,Bedford County,Donald Trump,REP,23025,True,27574,0.8350257488938856,PA
2851,Pennsylvania,Berks County,Donald Trump,REP,109727,True,205528,0.5338785956171422,PA
2852,Pennsylvania,Blair County,Donald Trump,REP,45306,True,63595,0.7124144979951254,PA
2853,Pennsylvania,Bradford County,Donald Trump,REP,21586,True,30143,0.7161198288159771,PA
2854,Pennsylvania,Bucks County,Donald Trump,REP,187367,False,396234,0.47286956697305127,PA
2855,Pennsylvania,Butler County,Donald Trump,REP,74279,True,113090,0.6568131576620391,PA
2856,Pennsylvania,Cambria County,Donald Trump,REP,48094,True,70605,0.6811698888180724,PA
2857,Pennsylvania,Cameron County,Donald Trump,REP,1771,True,2434,0.727608874281019,PA
2858,Pennsylvania,Carbon County,Donald Trump,REP,21773,True,33285,0.654138500826198,PA
2859,Pennsylvania,Centre County,Donald Trump,REP,36371,False,77490,0.469363788875984,PA
2860,Pennsylvania,Chester County,Donald Trump,REP,127693,False,313649,0.4071206986153312,PA
2861,Pennsylvania,Clarion County,Donald Trump,REP,14550,True,19458,0.7477644156645081,PA
2862,Pennsylvania,Clearfield County,Donald Trump,REP,29203,True,39496,0.7393913307676727,PA
2863,Pennsylvania,Clinton County,Donald Trump,REP,11897,True,17619,0.6752369600998922,PA
2864,Pennsylvania,Columbia County,Donald Trump,REP,20098,True,31171,0.6447659683680343,PA
2865,Pennsylvania,Crawford County,Donald Trump,REP,28002,True,41125,0.6808996960486322,PA
2866,Pennsylvania,Cumberland County,Donald Trump,REP,77212,True,141587,0.5453325517173186,PA
2867,Pennsylvania,Dauphin County,Donald Trump,REP,66365,False,147254,0.45068385239110653,PA
2868,Pennsylvania,Delaware County,Donald Trump,REP,118627,False,328223,0.3614219600698306,PA
2869,Pennsylvania,Elk County,Donald Trump,REP,12140,True,16906,0.7180882526913522,PA
2870,Pennsylvania,Erie County,Donald Trump,REP,66912,False,137184,0.48775367389783064,PA
2871,Pennsylvania,Fayette County,Donald Trump,REP,40551,True,61003,0.6647377997803386,PA
2872,Pennsylvania,Forest County,Donald Trump,REP,1864,True,2621,0.7111789393361313,PA
2873,Pennsylvania,Franklin County,Donald Trump,REP,57308,True,80896,0.7084157436708861,PA
2874,Pennsylvania,Fulton County,Donald Trump,REP,6824,True,7978,0.8553522186011532,PA
2875,Pennsylvania,Greene County,Donald Trump,REP,12556,True,17635,0.7119931953501559,PA
2876,Pennsylvania,Huntingdon County,Donald Trump,REP,17059,True,22793,0.7484315359978941,PA
2877,Pennsylvania,Indiana County,Donald Trump,REP,28087,True,41196,0.6817894941256433,PA
2878,Pennsylvania,Jefferson County,Donald Trump,REP,17960,True,22824,0.7868909919383106,PA
2879,Pennsylvania,Juniata County,Donald Trump,REP,9649,True,12043,0.8012123225110023,PA
2880,Pennsylvania,Lackawanna County,Donald Trump,REP,52295,False,115260,0.4537133437445775,PA
2881,Pennsylvania,Lancaster County,Donald Trump,REP,159902,True,280485,0.57009109221527,PA
2882,Pennsylvania,Lawrence County,Donald Trump,REP,29597,True,46076,0.6423517666464102,PA
2883,Pennsylvania,Lebanon County,Donald Trump,REP,46731,True,71858,0.6503242506053606,PA
